Timestamp,GB2S_PL,GB3S_PL,GB4S_PL,GB1S_Par,GB2S_Par,GB3S_Par,GB4S_Par,CS_Par,Target_Pressure,cs_flow
2025-03-10 20:50:09.059286,46.0099983215332,0.009999999776482582,46.209999084472656,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2288.18994140625
2025-03-10 20:50:10.012813,46.0099983215332,0.009999999776482582,46.13999938964844,0.4569999873638153,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2274.8798828125
2025-03-10 20:50:11.168466,46.0099983215332,0.009999999776482582,46.189998626708984,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2272.570068359375
2025-03-10 20:50:11.988098,45.9900016784668,0.009999999776482582,46.18000030517578,0.45500001311302185,0.45399999618530273,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2287.0400390625
2025-03-10 20:50:13.002296,45.97999954223633,0.009999999776482582,46.22999954223633,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2274.31005859375
2025-03-10 20:50:14.002103,45.9900016784668,0.009999999776482582,46.18000030517578,0.4560000002384186,0.453000009059906,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2274.31005859375
2025-03-10 20:50:15.081803,45.97999954223633,0.009999999776482582,46.20000076293945,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2280.669921875
2025-03-10 20:50:16.005932,45.959999084472656,0.009999999776482582,46.15999984741211,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2275.4599609375
2025-03-10 20:50:17.004361,46.0,0.009999999776482582,46.209999084472656,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2284.139892578125
2025-03-10 20:50:17.957992,45.97999954223633,0.009999999776482582,46.15999984741211,0.4569999873638153,0.4560000002384186,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2289.929931640625
2025-03-10 20:50:19.038160,46.0,0.009999999776482582,46.209999084472656,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2289.929931640625
2025-03-10 20:50:19.949790,45.9900016784668,0.009999999776482582,46.189998626708984,0.4569999873638153,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2285.300048828125
2025-03-10 20:50:21.013440,46.0099983215332,0.009999999776482582,46.18000030517578,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2304.39990234375
2025-03-10 20:50:21.935924,45.97999954223633,0.009999999776482582,46.20000076293945,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2306.1298828125
2025-03-10 20:50:23.021528,45.970001220703125,0.009999999776482582,46.2400016784668,0.4560000002384186,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2307.2900390625
2025-03-10 20:50:24.308370,46.0099983215332,0.009999999776482582,46.13999938964844,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2320.60009765625
2025-03-10 20:50:24.979023,46.0,0.009999999776482582,46.16999816894531,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2320.60009765625
2025-03-10 20:50:25.959666,45.9900016784668,0.009999999776482582,46.15999984741211,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2326.389892578125
2025-03-10 20:50:26.958440,46.0,0.009999999776482582,46.189998626708984,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2320.60009765625
2025-03-10 20:50:28.212380,45.97999954223633,0.009999999776482582,46.18000030517578,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2298.030029296875
2025-03-10 20:50:28.963243,46.0099983215332,0.009999999776482582,46.20000076293945,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2302.080078125
2025-03-10 20:50:29.947399,45.9900016784668,0.009999999776482582,46.189998626708984,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2297.449951171875
2025-03-10 20:50:31.011971,45.970001220703125,0.009999999776482582,46.130001068115234,0.453000009059906,0.45500001311302185,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2294.56005859375
2025-03-10 20:50:32.187152,45.9900016784668,0.009999999776482582,46.20000076293945,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2295.139892578125
2025-03-10 20:50:32.998251,45.970001220703125,0.009999999776482582,46.189998626708984,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2296.300048828125
2025-03-10 20:50:33.986890,46.0,0.009999999776482582,46.189998626708984,0.45500001311302185,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2290.510009765625
2025-03-10 20:50:34.954559,45.97999954223633,0.009999999776482582,46.18000030517578,0.45399999618530273,0.453000009059906,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2303.239990234375
2025-03-10 20:50:36.064287,46.0,0.009999999776482582,46.25,0.453000009059906,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2306.7099609375
2025-03-10 20:50:37.038459,45.97999954223633,0.009999999776482582,46.20000076293945,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2311.919921875
2025-03-10 20:50:38.039725,45.97999954223633,0.009999999776482582,46.18000030517578,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2315.389892578125
2025-03-10 20:50:39.014977,45.97999954223633,0.009999999776482582,46.209999084472656,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2306.7099609375
2025-03-10 20:50:39.985021,45.97999954223633,0.009999999776482582,46.209999084472656,0.45500001311302185,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2306.7099609375
2025-03-10 20:50:40.937355,45.9900016784668,0.009999999776482582,46.220001220703125,0.4560000002384186,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2293.39990234375
2025-03-10 20:50:41.952180,45.970001220703125,0.009999999776482582,46.18000030517578,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2291.090087890625
2025-03-10 20:50:43.001628,45.970001220703125,0.009999999776482582,46.16999816894531,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2282.409912109375
2025-03-10 20:50:44.016400,46.0,0.009999999776482582,46.20000076293945,0.45500001311302185,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2266.199951171875
2025-03-10 20:50:45.284103,45.9900016784668,0.009999999776482582,46.22999954223633,0.4560000002384186,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2277.199951171875
2025-03-10 20:50:46.021316,45.9900016784668,0.009999999776482582,46.22999954223633,0.4560000002384186,0.4560000002384186,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2291.090087890625
2025-03-10 20:50:47.008918,45.9900016784668,0.009999999776482582,46.16999816894531,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2303.820068359375
2025-03-10 20:50:47.959481,46.0,0.009999999776482582,46.2599983215332,0.4560000002384186,0.45399999618530273,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2293.39990234375
2025-03-10 20:50:49.206856,45.970001220703125,0.009999999776482582,46.220001220703125,0.45399999618530273,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2293.97998046875
2025-03-10 20:50:50.007138,45.97999954223633,0.009999999776482582,46.18000030517578,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2316.550048828125
2025-03-10 20:50:51.051240,45.9900016784668,0.009999999776482582,46.20000076293945,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2311.340087890625
2025-03-10 20:50:51.955119,46.0099983215332,0.009999999776482582,46.2599983215332,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2307.2900390625
2025-03-10 20:50:53.096117,46.0,0.009999999776482582,46.13999938964844,0.4560000002384186,0.4560000002384186,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2307.2900390625
2025-03-10 20:50:53.937120,46.0099983215332,0.009999999776482582,46.20000076293945,0.45500001311302185,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2311.919921875
2025-03-10 20:50:54.938440,45.9900016784668,0.009999999776482582,46.20000076293945,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2303.820068359375
2025-03-10 20:50:55.967355,46.0099983215332,0.009999999776482582,46.189998626708984,0.45399999618530273,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2303.820068359375
2025-03-10 20:50:57.050378,46.0,0.009999999776482582,46.150001525878906,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2308.449951171875
2025-03-10 20:50:57.990096,46.0099983215332,0.009999999776482582,46.209999084472656,0.45500001311302185,0.453000009059906,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2299.18994140625
2025-03-10 20:50:59.020193,45.9900016784668,0.009999999776482582,46.13999938964844,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2296.8798828125
2025-03-10 20:51:00.063722,46.0099983215332,0.009999999776482582,46.16999816894531,0.45500001311302185,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2281.25
2025-03-10 20:51:01.106659,46.0099983215332,0.009999999776482582,46.119998931884766,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2303.239990234375
2025-03-10 20:51:02.346146,46.0099983215332,0.009999999776482582,46.18000030517578,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2310.760009765625
2025-03-10 20:51:03.049652,46.0099983215332,0.009999999776482582,46.189998626708984,0.45500001311302185,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2279.510009765625
2025-03-10 20:51:04.003296,45.970001220703125,0.009999999776482582,46.13999938964844,0.45399999618530273,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2289.35009765625
2025-03-10 20:51:04.940204,45.970001220703125,0.009999999776482582,46.13999938964844,0.453000009059906,0.45399999618530273,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2295.139892578125
2025-03-10 20:51:06.285897,46.0,0.009999999776482582,46.2599983215332,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2281.830078125
2025-03-10 20:51:06.973421,46.0099983215332,0.009999999776482582,46.189998626708984,0.4560000002384186,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2277.780029296875
2025-03-10 20:51:07.969051,46.02000045776367,0.009999999776482582,46.18000030517578,0.45500001311302185,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2277.199951171875
2025-03-10 20:51:08.986194,46.0099983215332,0.009999999776482582,46.220001220703125,0.45500001311302185,0.453000009059906,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2279.510009765625
2025-03-10 20:51:10.138926,46.02000045776367,0.009999999776482582,46.20000076293945,0.45500001311302185,0.453000009059906,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2273.14990234375
2025-03-10 20:51:11.001842,46.029998779296875,0.009999999776482582,46.279998779296875,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2279.510009765625
2025-03-10 20:51:11.954136,46.02000045776367,0.009999999776482582,46.189998626708984,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2297.449951171875
2025-03-10 20:51:12.941320,46.02000045776367,0.009999999776482582,46.18000030517578,0.453000009059906,0.4560000002384186,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2298.030029296875
2025-03-10 20:51:14.073251,46.029998779296875,0.009999999776482582,46.27000045776367,0.45500001311302185,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2288.18994140625
2025-03-10 20:51:14.966000,46.029998779296875,0.009999999776482582,46.25,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2287.6201171875
2025-03-10 20:51:16.017666,46.02000045776367,0.009999999776482582,46.15999984741211,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2324.64990234375
2025-03-10 20:51:17.000017,46.02000045776367,0.009999999776482582,46.18000030517578,0.45399999618530273,0.45500001311302185,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2312.5
2025-03-10 20:51:18.239131,46.029998779296875,0.009999999776482582,46.22999954223633,0.45500001311302185,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2299.18994140625
2025-03-10 20:51:18.968997,46.029998779296875,0.009999999776482582,46.18000030517578,0.4560000002384186,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2329.280029296875
2025-03-10 20:51:19.996773,46.02000045776367,0.009999999776482582,46.209999084472656,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.4300000071525574,0.4099999964237213,2339.699951171875
2025-03-10 20:51:21.033875,46.02000045776367,0.009999999776482582,46.22999954223633,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2322.919921875
2025-03-10 20:51:22.077712,46.029998779296875,0.009999999776482582,46.13999938964844,0.45399999618530273,0.45399999618530273,0.0,0.009999999776482582,0.42899999022483826,0.4099999964237213,2306.7099609375
2025-03-10 20:51:23.260139,46.0,0.009999999776482582,46.20000076293945,0.45500001311302185,0.45399999618530273,0.0,0.008999999612569809,0.42899999022483826,0.4099999964237213,2287.0400390625
2025-03-10 20:51:23.976410,46.029998779296875,0.009999999776482582,46.290000915527344,0.45500001311302185,0.45399999618530273,0.0,0.008999999612569809,0.42899999022483826,0.4099999964237213,2281.830078125
2025-03-10 20:51:24.968257,46.02000045776367,0.009999999776482582,46.31999969482422,0.4560000002384186,0.45500001311302185,0.0,0.008999999612569809,0.4300000071525574,0.4099999964237213,2276.6201171875
2025-03-10 20:51:26.046028,46.04999923706055,0.009999999776482582,46.22999954223633,0.4560000002384186,0.4560000002384186,0.0,0.009999999776482582,0.4309999942779541,0.4099999964237213,2288.77001953125
2025-03-10 20:51:27.212907,46.040000915527344,0.009999999776482582,46.2400016784668,0.45500001311302185,0.45500001311302185,0.0,0.008999999612569809,0.4300000071525574,0.4099999964237213,2287.0400390625
2025-03-10 20:51:27.942880,46.040000915527344,0.009999999776482582,46.25,0.45500001311302185,0.45399999618530273,0.0,0.008999999612569809,0.4300000071525574,0.4099999964237213,2273.14990234375
2025-03-10 20:51:28.986732,46.040000915527344,0.009999999776482582,46.2400016784668,0.45500001311302185,0.45500001311302185,0.0,0.008999999612569809,0.4300000071525574,0.4099999964237213,2298.030029296875
2025-03-10 20:51:29.996929,46.029998779296875,0.009999999776482582,46.2599983215332,0.4560000002384186,0.45500001311302185,0.0,0.008999999612569809,0.4300000071525574,0.4099999964237213,2306.7099609375
2025-03-10 20:51:31.096810,46.040000915527344,0.009999999776482582,46.2599983215332,0.4560000002384186,0.45500001311302185,0.0,0.008999999612569809,0.4300000071525574,0.4099999964237213,2299.18994140625
